crit_violations	latitude	longitude
16	40.711536	-73.8240838
1	40.71936495	-73.9893212657
6	40.7289974	-73.9847009
7	40.7173956	-74.0088697
11	40.8698059	-73.8282095
23	40.8365879	-73.8531582
2	40.71276	-73.9022429
21	40.7150839	-73.9985926559
11	40.870162	-73.8909814
14	40.6744112	-73.8040025
3	40.7643365	-73.9880326
19	42.663634	-73.6391139
3	40.8664177	-73.8295080821
11	40.6386022	-74.0208265
9	40.7310368	-73.9542424
10	40.65849745	-73.91593735
4	40.714903	-73.9597144
25	40.6859433	-73.991272473
11	40.6598941224	-73.9615496735
6	40.7569906	-73.9347189
11	40.7402269	-73.9900522033
6	40.5599165394	-74.1966728156
15	40.58728215	-73.954494544
10	40.74816585	-73.9873041191
6	42.7458637	-73.7254921
20	40.722971	-73.8444759
3	40.74108	-74.0015549
5	40.7628887	-73.9850889204
5	40.692402	-73.9108593
3	40.86735005	-73.3326944526
10	40.81604185	-73.896917068
6	40.767999	-73.8308529
18	40.72956825	-73.9849516702
3	40.7134762	-74.0088811
28	40.6361987	-74.0095799634
5	40.840505	-73.8433039
1	40.762461	-73.5150429
17	40.7210281	-73.95865
15	40.886515	-73.9095266
1	40.723242	-73.7280407
9	40.8128134	-73.9023121
12	40.6509253	-73.8700510002
16	40.711536	-73.8240838
7	40.8101006	-73.9502964
7	40.7558414	-73.9875647412
16	40.7899374	-73.9730416
4	40.6806255	-73.9493108259
16	40.7764709	-73.9553703099
18	40.6339196	-74.0047810368
4	40.708644	-73.9589601
9	40.8878633	-73.8601254
7	40.5862819	-73.9715629
9	40.7286208	-73.9906003
17	40.8642044	-73.8275005
3	40.7975098	-73.9383717
15	40.7504345	-73.9819787
19	40.6947632	-73.9933967
10	40.8696161	-73.8902654
8	40.7425583	-73.7220846
19	40.6264292	-74.1630329218
5	40.614064	-74.0139259
1	40.7530564	-73.9841883
3	40.7384528	-73.9830572
23	40.850018	-73.9104738
12	40.7290059	-74.0036561
7	40.7237036	-73.9832296
5	40.7028321	-73.9435373
19	40.7569906	-73.9347189
9	40.8288704	-73.9491849
6	40.7395183	-73.9426863
11	40.8326131	-73.942514
15	40.7468631	-73.9822971
2	40.8533597	-73.9305378
3	40.8439312	-73.835903
18	40.8286044	-73.9165564
10	40.7170704	-73.9515853
6	40.6709649	-73.950616
3	40.7422469	-74.0003771
2	40.7617876	-73.9800343
3	40.7577845	-73.9817156
9	40.730087	-73.994756
3	40.7033226	-74.0088962
6	40.6929195	-73.8089884
14	40.7769271	-73.8739659
3	40.7183565	-73.992757
6	40.7769271	-73.8739659
10	41.9418397111	-73.9867451333
10	40.6849728	-73.8310765
15	40.8528395	-73.8888139
14	40.7465407	-73.8349561
11	40.8482229	-73.9328223
3	40.7760462	-73.9473941
2	40.769339	-73.962699
8	40.760345	-73.975073
10	40.8725345	-73.8933912
2	40.8725345	-73.8933912
8	40.8725345	-73.8933912
11	40.6370277	-73.9293867
6	40.7500644	-73.8798074
2	40.7621879	-73.9716063
12	40.7568009	-73.9668026
6	40.574991	-73.996924
12	40.8469054	-73.9009735
29	40.5987028	-73.9596307
14	40.6859136	-73.9505338
25	40.6278912	-74.0766016
17	40.7619143	-73.7698806
46	40.6015323	-73.9936642
5	40.593287	-74.1887639
3	40.7588187	-73.8331317
4	40.6735279	-73.9991376
2	40.7286208	-73.9906003
11	40.757239	-73.976659
22	40.7355636	-73.9983743
4	40.7139449	-73.9528261
4	40.721023	-73.8466183
3	40.8557802	-73.8558213
8	40.5257038	-74.2006203
5	40.6350554	-74.0236494
4	40.757509	-73.8621919
14	40.6410172	-73.9558825
16	40.748988	-73.869003
13	40.7303693	-74.0004413
17	40.604762	-73.9785504
8	40.8710017	-73.8476759
11	40.7202727	-73.9983768482
9	40.704239	-73.907189
3	40.7337899	-73.9931520228
11	40.6826739	-73.8762493
17	40.8274955	-73.8864152
15	40.695212	-73.9204768
6	40.517311	-74.2331912565
3	40.7395786	-73.9883768129
1	40.6426309	-74.1019174
4	40.8716068	-73.8775587
2	40.745544	-73.9943953
3	40.7388158	-73.9997169
6	40.5790359	-74.1082566
7	40.61293445	-74.121550052
13	40.6968264	-73.7837497
4	40.762461	-73.5150429
10	40.7308849	-73.9916383
4	40.7399284	-74.0033415
19	40.6756634	-73.8899582
17	40.8089695	-73.9591987
8	40.634185	-74.086585
17	40.7561508	-73.9681882
7	40.883895	-73.8629671
10	40.7602806	-73.9749168
14	40.6356011	-73.9775249
5	40.752877	-73.98669
13	40.7523955	-73.9847682
19	40.7613312	-73.9845343
11	40.7845154	-73.9498287
14	40.6848898	-73.9441082
6	40.7536652	-73.7814847
1	40.7616065	-73.9819925
1	40.7442678	-73.9876074
5	40.6825827	-73.8140287
13	40.7576111	-73.7881354
2	40.850643	-73.901703
1	40.61057135	-73.9838805
14	40.6343381	-74.1181937871
9	40.7546141	-73.9693584718
8	40.7346868	-73.8673253
16	40.7475255	-73.9869291053
12	40.7532071	-73.9745924
4	40.6010095	-74.0915083
14	40.728641	-73.9855159
10	40.64145075	-73.9372337527
5	40.7385466	-73.983746
5	40.7142923	-74.0115212
12	40.6306007	-73.9959645
11	40.7900345	-73.9736076
19	40.7147934286	-73.9938068571
13	40.7389213	-73.9808055567
5	40.7982453	-73.9633648
13	40.8560322	-73.8887479
12	40.7137966	-73.9956812
2	40.7098261	-74.0091249
3	40.5648131	-74.1278995
2	40.7487868	-73.9762641
19	40.7973394106	-73.6459955001
15	42.4368997768	-76.4921910446
4	40.7750381	-73.9535392
2	40.7649476	-73.983431
13	40.82734775	-73.91722395
3	40.8642044	-73.8275005
10	40.7654494	-73.9188054
9	40.7357083	-74.0003276
9	40.7346868	-73.8673253
9	40.7414741	-73.9993944
21	40.7148068	-73.9930961
3	40.7639193	-73.9852801
5	40.8099485	-73.9532416
1	40.7301952	-73.9901519778
6	40.6399954	-73.9068200338
6	40.8623026	-73.8939687
8	40.7145085	-73.9816997
11	40.5707687	-74.1699286
38	40.6297444	-74.010414
16	40.7668083	-73.9625052
15	40.5983044	-73.9589233155
4	40.604492	-73.9748939
7	40.8246239	-73.9134283
9	40.789293	-73.940713
4	40.7511789	-73.9027363
3	40.8178091	-73.9423004
7	40.7593211	-73.8290528
5	40.5813074	-74.1117022
3	40.7294676	-73.9785044
5	40.6212413	-74.0318091
16	40.6442062	-74.0767216
13	40.6400506	-73.9664635028
5	40.682568	-73.7820149
6	40.74612205	-73.990176051
16	40.85106635	-73.9156915
20	40.58344235	-73.9861082905
15	40.63998785	-74.0052012689
17	40.7613639	-73.9907959
6	40.6222713	-74.0289477
2	40.7493961	-73.9765834
4	40.7472962	-73.9863412
2	40.8048274	-73.9556967
12	40.744053	-73.9956809
7	40.6182661	-73.9324872
13	40.56337	-74.1388039
2	40.8519001	-73.9346102
11	40.7347897	-73.9925177
9	40.583202	-74.0951405933
1	40.7174534	-74.0122433
8	40.6413111	-73.7781391
4	40.52339725	-74.2162842417
4	40.7081812	-73.8723015
4	40.7031422	-73.9323092942
11	40.7930788	-73.9724357
18	40.7403256	-73.923563
7	40.76676725	-73.99614915
15	40.7504355	-73.8616843086
9	40.6085254	-73.9732649932
18	43.1801222727	-77.6213361818
10	40.6829772	-73.9173442
11	40.6730598	-73.8716789
2	40.77195145	-73.9545378358
18	40.6548757	-73.9613451838
3	40.6460391	-73.9519891
5	40.77660815	-73.9522984253
1	40.7558962	-73.9849327
11	40.5784828163	-73.9385764082
13	40.7348065	-73.8147704
7	40.7040299	-73.8090373
13	40.7151118	-74.0075845
6	40.7509872	-73.9813123
15	40.6797667	-73.8445909
18	40.762461	-73.5150429
5	40.7185966	-74.0047170897
4	40.748358	-73.9071319
17	40.867681	-73.8994406
21	40.678167	-73.983603
21	40.7805605	-73.9469742005
3	40.676047	-73.9745679
5	40.7735012	-73.9844029
3	40.7559696	-73.9880447304
4	40.8642044	-73.8275005
13	40.8674748	-73.9211941
16	40.6950617	-73.9492852
16	40.76882225	-73.9548090539
10	40.7734807	-73.9071848
10	40.7552237	-73.9452784
29	40.71393765	-73.996616445
15	40.8194184	-73.8894391
3	40.71298075	-73.9509764486
4	40.7502921	-73.9904585
9	40.55082465	-74.2106212039
2	42.700867	-73.6967263
10	42.7458637	-73.7254921
1	40.8578719	-73.886686
7	40.7559069	-73.924439
2	40.7588187	-73.8331317
4	40.7330373	-73.7944819
10	40.7221856	-73.9017984
11	40.686183	-73.843279
11	40.7641849	-73.9784051
7	40.8324353	-73.8633567
17	40.7472958	-73.8921538
7	40.7411489	-73.9818708
6	40.7994108	-73.9677854
15	40.66173	-73.96186
2	40.7644648	-73.998086
10	40.723242	-73.7280407
18	40.5761313	-73.9909566282
24	40.60893295	-74.0878530407
2	40.6547914	-73.8300596
9	40.5735831	-74.1164897
6	40.6509079	-73.9452641
7	40.6322495	-74.1325484118
7	40.7245665	-73.9918409
10	40.76175635	-73.9897905204
4	40.7152534	-74.0092237
3	40.7935938	-73.9727055
7	40.6320803	-73.9484101174
9	40.6562369	-73.9084299
9	40.68088105	-73.9780376448
16	40.6080490204	-73.9607967755
10	40.84424185	-73.8302845033
7	40.6009826	-73.9388808
23	40.7199861	-73.9985366
4	40.765407	-73.9181897
11	40.7453694	-73.9757946688
5	40.7073435	-74.0026755
13	40.6596628	-73.9167676
21	40.7788489	-73.9507028401
3	40.8480428	-73.8559961
4	40.762461	-73.5150429
5	40.8296824	-73.9477531
7	40.7306286	-73.9903513
3	40.76038015	-73.986727391
3	40.5673022	-73.8702319
10	40.8181828	-73.9529879
19	40.7246747	-73.983694
7	40.7403865	-73.7310602
8	40.721112	-73.987659
8	40.7626359	-73.8041114
35	40.750979	-73.9347429
11	42.698776	-73.9716219
2	42.700867	-73.6967263
17	42.723125	-73.7103219
1	40.7701347778	-73.5273874444
12	40.75122745	-73.9821242632
7	40.618925	-73.931028
18	40.7144705	-74.0074319
9	40.6470229	-73.9696891449
9	40.6818128889	-74.0070032222
18	40.6072578	-73.94282125
8	40.7267204	-73.9873359
13	40.7135153	-73.9130784
3	40.6354716	-73.9138612
20	40.7521211	-73.8312102
2	40.7194956	-73.8433435
7	40.6181216	-73.9995541
17	40.642599	-73.957927
1	40.590712	-74.191901
12	40.8862056	-73.9072858
2	40.7488628	-73.9407778
2	40.6801214	-73.9410672
17	40.5411522	-74.1783529
1	40.7579008	-73.9829934
3	40.7643535	-73.9837815
1	40.7567795	-73.9881743
3	40.7346537	-73.8693221
25	40.7083773	-74.0140466
8	40.7692944	-73.9582662
3	40.7264815	-73.9841561
8	40.7518098	-73.930914
5	40.720954	-73.9962964
7	40.7487636	-73.7568872
6	40.8354902	-73.9211744
30	40.6510537	-73.948122
4	40.5121513	-74.2390595
8	40.7746737	-73.9136003
3	40.6726744	-73.9576912
11	40.7008003	-73.9428154
16	40.7051869	-74.0142069
14	40.6969299	-73.9336724
3	40.7705323	-73.8364423
3	40.6969299	-73.9336724
7	40.6420551	-73.9326134
3	40.7219115	-73.9886709
18	40.6398228	-73.9481619
5	40.8311365	-73.9216235
3	40.7617876	-73.9800343
12	40.76482	-73.975335
16	40.758646	-73.831187
25	40.6939232	-73.7369154
8	40.7174524	-73.9450921
18	40.7437011	-73.9739339
12	40.691763	-73.8121182
11	40.6857624	-73.9810554
6	40.7006398	-73.9440191
4	40.693364	-73.9857147
6	40.8710106	-73.8764467
7	40.7504865	-73.976401
6	40.6396765	-73.9551784
6	40.6400877	-73.994101
5	40.7030483	-73.8119057
3	40.768968	-73.7368011
4	40.7371329	-73.9879502
6	40.7469246	-73.9877176
27	40.5912123	-73.9609423
14	40.727182	-73.9469442
26	40.7075406	-73.7967963
4	40.8054759	-73.9345185
4	40.6686177	-73.9164759
9	40.7601163	-73.7315838
12	40.726978	-73.854791
2	40.6359136	-73.9131373
2	40.7617135	-73.9743749
10	40.7437968	-73.9506523
4	40.60555	-73.9836672
6	40.7941206	-73.8081027
4	40.7027649	-73.8548687
14	40.721084	-73.938565
13	40.6174297	-73.9409574
3	40.7806431	-73.979813
11	40.7322557	-74.0038618
11	40.7802924	-73.9816221
2	40.7733326	-73.9901478
2	40.7568471	-73.984111
6	40.7531582	-73.9807943
7	40.778376	-73.9019833
10	40.7138292	-73.9896667
5	40.7746615	-73.9635456
8	40.8615233	-73.9254072
9	40.7972397	-73.962514
16	40.7178407	-73.9979585
24	40.7552271	-73.9733134
23	40.750735	-73.8749244
2	40.7248598	-73.9916544
21	40.751624	-73.825808
2	40.7344021	-73.9943645
20	40.7770736	-73.9526601
10	40.7519485	-73.8268606
1	40.7516502	-73.975353
1	40.590502	-73.972736
3	40.8416901	-73.8835839
8	40.592104	-74.067626
11	40.8254639	-73.889913
13	40.7631202	-73.9284834
6	40.6143431	-74.0661163
16	40.8642044	-73.8275005
3	40.8642044	-73.8275005
4	40.7054607	-73.9099268
4	40.7563371	-73.9206428
1	40.728521	-73.983256
5	40.6000813	-73.9418217
3	40.6319689	-73.8886532
15	40.8708591	-73.915042
21	40.6626647	-73.8411318
22	40.78813	-73.953151
5	40.747092	-73.9850363
8	40.7472594	-73.9443527
11	40.6596342	-73.9604088
9	40.778804	-73.956374
13	40.7035537	-73.7662875
4	40.6786839	-74.0018319
21	40.5998746	-73.9908919
2	40.6675708	-73.9619036
3	40.7336366	-73.9916129
10	40.772953	-73.9557973
3	40.7150682	-73.9933339
22	40.684436	-73.832516
13	40.7499414	-73.9397357
15	40.729206	-73.9779558
9	40.7108591	-73.9521777
16	40.6742351	-73.9569925
13	40.5866881	-74.0916057
14	40.6338486	-74.0985373
12	40.760188	-73.8265659
20	40.7101066	-73.9336056
7	40.8673551	-73.9213978
4	40.6946818	-73.738039
9	40.69489	-73.751559
6	40.7652215	-73.9573573
24	40.7157209	-73.9991483
12	40.7850435	-73.9772915
12	40.6179186	-74.1055512
5	40.710755	-73.7935328
12	40.7424063	-73.9824002
14	40.7472085	-73.9861836
7	40.7636724	-73.9668523
2	40.6172286	-74.06743
14	40.7553268	-73.8148102
3	40.8211194	-73.8911259
4	40.7597909	-73.772501
5	40.8054759	-73.9345185
3	40.754081	-73.9888518
8	40.7557131	-73.9906592
2	40.6427001	-74.0096639
7	40.684019	-73.87011
3	40.7192744	-73.8428348
6	40.6804407	-73.7534168
3	40.7825765	-73.9578338
12	40.6445918	-73.9234343
2	40.738111	-74.0020502
16	40.6510199	-73.8755231
6	40.8027402	-73.9341841
12	40.7315669	-73.9001342
13	40.687756	-73.820845
8	40.6570444	-73.9034588
22	40.752269	-73.9834376
4	40.7081569	-73.9138992
1	40.7608975	-73.9663756
22	40.7469969	-73.9826069
7	40.7287702	-73.9848052
2	40.7025586	-73.8188481
15	40.7262875	-73.8707575
9	40.8718423	-73.8673515
8	40.8159091	-73.9579958
15	40.7659223	-73.8110635
6	40.8592011	-73.8993748
2	40.751389	-73.993056
5	40.7349493	-74.0023073
4	40.6741903	-73.9633128
5	40.679716	-73.9821873
15	40.729532	-73.989555
6	40.7936777	-73.9726583
13	40.745274	-73.9883758
3	40.8092891	-73.9537213
2	40.733018	-74.0071685
8	40.8146635	-73.89305
9	40.6244912	-74.1423936
7	40.6788988	-73.9973881
1	40.7433313	-73.9142283
9	40.725612	-74.007916
7	40.6349044	-74.1108052
7	40.5758864	-73.9692385
5	40.6325	-73.947902
18	40.8099485	-73.9532416
9	40.8168364	-73.9383723
17	40.6336886	-73.8888483
16	40.8097876	-73.9237871
5	40.7363448	-73.8954926
12	40.6087973	-73.924504
10	40.7588187	-73.8331317
14	40.7011561	-73.9145157
3	40.8305223	-73.9361877
29	40.8267444	-73.93552
3	40.8198576	-73.9460983
6	40.7239619	-74.0031077
6	40.692091	-73.94297
4	40.7493063	-73.9759128
9	40.7227488	-73.9890752
23	40.7359258	-73.9939151
7	40.7560748	-73.8829228
2	40.7588187	-73.8331317
5	40.6757918	-73.9420191
7	40.7529589	-73.8656016
7	40.7503171	-73.8609781
4	40.7311196	-73.9891647
21	40.729929	-74.0031609
11	40.8636126	-73.9253163
9	40.7576248	-73.9891255
3	40.8328774	-73.9423348
22	40.8788914	-73.8857037
6	40.6338873	-74.1255679
4	40.7643006	-73.8103005
14	40.5992353	-73.9666158
2	40.7644711	-73.9728946
5	40.7451154	-73.9215504
10	40.8508499	-73.9385181
5	40.762905	-73.9132484
13	40.7673431	-73.839564
2	40.7588187	-73.8331317
17	40.7444167	-73.9971209
6	40.68682	-73.962868
12	40.7568137	-73.9647539
6	40.8476055	-73.9116043
3	40.7108994	-74.0075265
11	40.8445378	-73.9391488
10	40.7643114	-73.9163555
1	40.7716933	-73.9847678
14	40.7134608	-73.7542318
6	40.7513702	-73.8355829
9	40.75163	-73.8547813
7	40.8245823	-73.8723962
5	40.7291156	-73.9895393
7	40.7426947	-74.0007849
2	40.7045986	-73.9109255
20	40.7084521	-73.9408921
2	40.7345072	-74.0020669
11	40.6747237	-73.9757565
8	40.7588187	-73.8331317
5	40.6413111	-73.7781391
4	40.878481	-73.9030551
7	40.600372	-73.9442455
9	40.6757307	-73.8661701
3	40.792271	-73.9457142
4	40.6406738	-73.9946331
2	40.582786	-74.09602
13	40.7058993	-74.0042543
2	40.8205487	-73.9366757
2	40.8634281	-73.8077667
12	40.6910117	-73.9558923
23	40.7007223	-73.807969
2	40.7619908	-73.9176559
12	40.775589	-73.956614
8	40.7507917	-73.9895261
1	40.7189991	-73.9583349
15	40.7653924	-73.7715096
12	40.6085365	-74.1219048
1	40.7588187	-73.8331317
4	40.7193172	-73.9865046
9	40.7437485	-73.9738664
3	40.7472085	-73.9861836
8	40.7645699	-73.8114012
25	40.7685176	-73.7738819
9	40.7140266	-73.830583
6	40.7588187	-73.8331317
4	40.6605453	-73.9400624
4	40.7235456	-73.9829102
5	40.6478144	-74.0115525
2	40.7366753	-73.9815284
5	40.8207373	-73.9361051
12	40.7286208	-73.9906003
12	40.6744811	-73.9505317
4	40.7059245	-73.7578128
2	40.8236031	-73.8374427
1	40.633473	-74.005454
25	40.757178	-73.829437
6	40.8305223	-73.9361877
7	40.8311641	-73.867842
20	40.8490863	-73.9043851
17	40.7559383	-73.9680565
6	40.7812318	-73.9489629
2	40.7632892	-73.9771943
7	40.7588187	-73.8331317
13	40.7269899	-73.8939893
2	40.5809897	-73.9662352
13	40.760936	-73.831335
7	40.7481476	-73.9869651
15	40.7485747	-73.8734344
16	40.764369	-73.7717053
3	40.728921	-73.863443
11	40.7404262	-73.815074
18	40.7176295	-73.9971467
9	40.740832	-73.879164
2	40.8314596	-73.9356831
6	40.7569709	-73.9876367
9	40.7461872	-73.9866665
24	40.5984969	-73.9578465
4	40.8072578	-73.9457658
2	40.638079	-73.9759831
6	40.8034458	-73.9378629
5	40.842917	-73.9428994
4	40.7647761	-73.9914339
4	40.747296	-73.8831639
6	40.7531845	-73.9912552
1	40.762461	-73.5150429
23	40.7885062	-73.9488409
17	40.6948409	-73.9951877497
8	40.6917943	-73.9864408
13	40.8443158333	-73.9144498333
8	40.8456796	-73.9361605
22	40.8625544	-73.9283126
4	40.8935366	-73.8196641
7	40.85412565	-73.8890501249
1	40.7769271	-73.8739659
13	40.752807	-73.9726547899
12	40.7935938	-73.9727055
12	40.7606363	-73.9903687924
6	40.6681633	-73.8403411
2	40.7605248	-73.9177498
8	40.7114585455	-73.9490494545
4	40.5178679	-74.2360093
20	40.75908625	-73.9835994026
13	40.8980424	-73.8537298
4	40.6385508	-73.9534278
3	40.761786	-73.5178619
9	40.6758162	-73.9496742054
3	40.7108572	-73.9509207
9	40.7179915	-73.9907342
2	40.7272626	-73.9999987886
6	40.7228108	-73.9829936
4	40.762025	-73.9988495714
11	40.8659859	-73.8861631
4	40.73380745	-74.0006565
4	40.7374599	-73.707734
3	40.604492	-73.9748939
5	40.6743686	-73.8014597
5	40.7119185	-73.9423983
17	40.838371	-73.9129868571
1	40.7738707	-73.9581173505
1	40.7444476	-74.0025789
7	40.8570513	-73.8859938198
3	40.612267	-74.0324959
12	40.58650215	-73.9525483735
2	40.762461	-73.5150429
15	40.747406	-73.9850966
8	40.7935938	-73.9727055
4	40.7269348	-73.8280445
8	40.762461	-73.5150429
8	40.7385982	-73.9961607
9	40.7675635	-73.9894658
10	40.730718	-74.000009
2	40.67604	-73.7620779
6	40.76150575	-73.9907537015
6	40.690555	-73.9569446765
10	40.7609414	-73.9902773539
1	40.83099135	-73.9010422686
5	40.7202282	-73.9965345
20	40.7596913	-73.9653039
5	40.661349	-73.9934199
5	40.7754305	-73.9568382
10	40.623183	-73.9861009
16	40.7361816	-73.9890488
6	40.7183992857	-73.9914341429
4	40.6356821	-73.9756847
8	40.7605514	-73.9902920877
8	40.7312552	-73.9593399
5	40.7508469	-73.989168
4	40.75915085	-73.9752763903
5	42.6567676	-73.7633929
2	40.7038875	-74.0117644
6	40.6719388	-73.9747702319
2	40.7524461	-73.9887004082
1	40.7776974444	-73.9819348889
9	40.8232435	-73.9088115811
7	40.682123	-74.0073029
5	40.7359926	-73.8654988
7	40.847301	-73.8322218
8	40.7158225882	-73.9982545882
6	40.765407	-73.9181897
11	40.64281925	-74.0015268235
25	40.77952365	-73.9501682612
7	40.7859725	-73.8468641
14	40.67083165	-73.90401932
2	40.860902	-73.920303
7	40.71638305	-73.9982668174
11	40.64210705	-74.0030433892
37	40.7935938	-73.9727055
6	40.7300705	-73.8624048
9	40.7504471	-73.9806454428
2	40.7647267	-73.9744989
9	40.85454995	-73.8911690638
14	40.71170815	-73.941333854
4	40.75871345	-73.9882980097
10	40.7532956667	-73.9806735714
4	40.70049505	-73.9056475602
5	40.7191154	-73.9908404
6	40.7936972	-73.0370002
5	40.675187	-73.7296659
1	40.7769271	-73.8739659
13	40.85700185	-73.8849648479
11	40.72764925	-73.9826772954
2	40.7429236	-74.0069957
21	40.6292771	-74.0191601
2	40.623183	-73.9861009
9	40.747192	-73.8828929
32	40.711536	-73.8240838
17	40.8469189	-73.7860756
4	40.694857	-73.7987669
1	40.6621924	-73.9965057
17	40.759329	-73.8259679
14	40.7289815	-74.0056637179
5	40.8149705	-73.9592163109
6	42.663634	-73.6391139
2	40.614218	-73.9774079
4	40.5415731406	-74.1774850301
9	40.6806397	-73.9747434
4	42.769536	-73.6905639
3	40.73036	-73.9525069
11	40.7935938	-73.9727055
4	42.7458637	-73.7254921
2	40.8523373	-73.9089565
9	40.7050431678	-73.9147018792
4	40.58785315	-73.9600339877
13	40.72720945	-73.9922640621
10	40.6086964	-73.9717419
3	40.706035	-74.0049733
5	40.71041475	-74.0066525317
4	40.7744012	-73.9275686
12	40.723242	-73.7280407
2	40.8623375	-73.8575076226
13	40.7212395	-73.9875048
9	40.8049479	-73.9406055
6	40.75210775	-73.9787460816
1	40.664772	-73.8422284
2	40.7400891	-73.9934609
1	40.619195	-73.9794949
18	40.8198268	-73.8478424
7	42.8116183	-73.923092
10	40.6301281	-74.1094434
5	40.6157801	-74.0734724136
24	40.73996375	-73.9846683479
9	40.708125	-74.0136634
26	40.6668061429	-73.9314202857
14	40.7023297	-73.9368954537
9	40.7605248	-73.9177498
4	40.6881083	-73.9866528
12	40.612319	-73.9630914
9	40.7212865	-73.9973574
3	40.6413111	-73.7781391
6	40.623183	-73.9861009
10	40.7156495556	-73.9588394815
18	40.7374599	-73.707734
14	40.7476936	-73.7615438
2	40.6352883	-74.0234557
13	40.69926955	-73.9400274545
12	40.7299853	-73.7424216
7	40.7293159043	-74.0012968292
6	40.74782	-73.8606389
3	40.6484818	-73.9791329418
17	40.7389884	-73.9954244
6	40.6958378125	-73.9274128125
22	40.7437261	-73.9835591
4	40.6648203	-73.9864399
1	40.7307102	-74.0003207002
13	40.6645845	-73.8871532
15	40.8161407	-73.8948175
4	40.7339173	-73.993144027
11	40.7279023	-74.0070285
4	40.7859725	-73.8468641
2	40.7194155	-73.9889297267
14	40.6268515	-73.9800892
14	40.71557735	-73.9443078341
16	40.751368	-73.0275679
3	41.9327266	-74.0094252
14	42.7541609589	-73.9493466164
9	40.6000612	-74.1778871
5	40.7292223	-73.9988353
12	40.7614336	-73.9699235
5	40.7044799	-74.0174899
9	40.872881	-73.8781299648
8	40.88374235	-73.90185675
17	40.705761	-73.8016569
3	40.6617358	-73.9509763782
4	40.84017535	-73.87640935
5	40.7007658	-73.9213853
15	40.8082957	-73.9304996
4	40.74822385	-73.991190757
1	40.84618315	-73.8601060138
6	40.7031371	-73.92169
7	40.770704	-73.9174284
16	40.7498999	-73.9719151
19	40.7498999	-73.9719151
11	40.7630767	-73.9153046
7	40.720164	-73.8447889
17	40.6959483	-73.804982
11	40.8424484	-73.8513048031
6	40.84626365	-73.7863763762
2	40.7888751	-73.9485724
11	40.762461	-73.5150429
11	40.7056907187	-73.5969346562
4	40.7458437	-74.0015599
7	40.7161521	-73.9444363085
14	40.749878	-73.9485771
3	40.75922015	-73.9686131
9	40.5931057273	-73.9790792727
10	42.7458637	-73.7254921
3	40.7327123	-74.0096448266
6	40.7324825556	-74.0038292222
3	40.59247355	-74.0683579752
11	40.8058563	-73.9539875
3	40.6291243	-74.1163882021
15	40.6143438	-74.0001094868
7	40.784058	-73.9567824
13	40.7745021	-73.9573538
6	40.7348065	-73.8147704
4	40.8670118	-73.9209715
7	40.625463	-73.9838309
16	40.6975994	-73.9312123
1	40.6975922	-73.9882269738
11	40.7189584	-73.9859871
2	40.7208999	-73.9599215
4	42.7458637	-73.7254921
13	40.7179042	-73.3435858092
6	40.71189905	-73.95717765
5	40.8835039	-73.8979072199
3	40.6183456	-74.0090291
8	40.705761	-73.8016569
7	40.74888395	-73.9863528685
6	40.5673022	-73.8702319
3	40.762461	-73.5150429
23	40.634395	-74.003439
11	40.6996927	-73.915981118
3	40.5963567	-73.7543753
24	40.78967485	-73.94279645
15	40.74051265	-73.9916529878
5	40.6968264	-73.7837497
10	43.1086491	-79.0540834
23	40.6785318	-73.8963715
3	40.711536	-73.8240838
1	40.7791844	-73.9534914
2	40.7820011	-73.9812763
11	40.66571725	-73.951129483
12	40.73926725	-74.00210045
9	40.61470045	-73.9943249
5	40.897311	-73.8549943
16	40.7476413	-73.9872391
8	40.8320544286	-73.929991
8	40.6784645	-73.96877
15	40.7418331	-73.9502323
6	40.703598	-73.9036815
6	40.8263341	-73.9435183363
9	40.7577581224	-73.9678123061
5	40.711536	-73.8240838
10	40.63305085	-73.9474815455
2	40.68938185	-73.9706729492
6	40.8081078	-73.9493322
14	40.6968264	-73.7837497
6	40.713917	-73.9936646
2	40.7485896	-74.00321135
7	40.640416	-73.9829209
2	42.7458637	-73.7254921
8	40.7763122	-73.9531920532
6	40.7608908	-73.9889332
2	40.705761	-73.8016569
10	40.7260665	-73.9522297
16	40.711536	-73.8240838
2	40.7331707	-73.9936417
5	40.76716975	-73.959680125
5	40.7374599	-73.707734
2	40.609514	-73.9895669
2	40.8320974286	-73.8273302857
9	40.7403865	-73.7310602
3	40.7243187	-73.9509407
3	40.7148956	-73.9913228527
4	40.5327304	-74.1917594178
3	40.7876418	-73.802319
13	40.7638066	-73.9852359
7	40.75150495	-73.9910264232
12	40.67592325	-73.8976196521
7	40.72684845	-73.98765275
6	40.5895539	-74.1014637
9	40.8369037273	-73.8866143636
10	40.818376	-73.862718
6	40.7935656	-73.9709865
4	40.7985013	-73.9388301359
15	40.64027825	-74.0185325
7	40.6795101	-74.01428515
9	40.6220246	-74.0284606
2	40.661349	-73.9934199
6	40.614218	-73.9774079
10	40.7207774	-73.9873675994
7	40.5877713684	-73.9553548947
6	40.6699908	-73.9583659
3	40.7159082	-73.9903912
10	40.623183	-73.9861009
8	40.7601826	-73.9658069154
6	40.7424557	-73.982328
4	40.7423961	-73.9829144889
29	40.68356855	-73.9264196334
5	40.7422451	-73.9829765
13	40.8324873	-73.9040085
6	40.6722402	-73.8922295
9	40.8334084211	-73.8799436316
4	40.6051674	-73.981905727
