,crit_violations,non_crit_violations,earliest_inspection,latest_inspection,second_latest_inspection,zipcode,boro,cuisine,address,num_inspections,crit_violations_recent_inspect,non_crit_violations_recent_inspect,crit_violations_train,non_crit_violations_train,num_inspections_train,average_crit_v_train,average_non_crit_v_train,time_since_last_inspection,time_since_first_inspection,crit_v_2plus,address2,latitude,longitude
50019038,3.0,3.0,2015-05-20,2017-01-19,2015-12-15,11430,QUEENS,American,611C/621C TERMINAL 5- JFK AIRPORT,4,1,1,2.0,2.0,3,0.666666666667,0.666666666667,401,610,0,"611C/621C TERMINAL 5- JFK AIRPORT, NY",40.6430002,-73.790887
50019102,6.0,7.0,2015-04-30,2016-10-17,2016-01-14,10038,MANHATTAN,Thai,108 JOHN ST,5,1,3,5.0,4.0,4,1.25,1.0,277,536,0,"108 JOHN ST, NY",40.7076828,-74.0061835
50019200,6.0,3.0,2015-03-19,2016-10-19,2015-10-02,10009,MANHATTAN,"Juice, Smoothies, Fruit Salads",422 E 14 ST,4,1,2,5.0,1.0,3,1.66666666667,0.333333333333,383,580,0,"422 E 14 ST, NY",40.7306448,-73.9815866
50019260,15.0,11.0,2015-04-16,2016-12-12,2016-06-27,11236,BROOKLYN,Delicatessen,604 E 102ND ST,9,1,1,14.0,10.0,8,1.75,1.25,168,606,0,"604 E 102ND ST, NY",40.7861886,-73.9398371
50032654,7.0,9.0,2015-04-21,2017-04-10,2016-06-13,10003,MANHATTAN,Mexican,119 E 18TH ST,5,2,3,5.0,6.0,4,1.25,1.5,301,720,1,"119 E 18TH ST, NY",40.7368563,-73.9874082
50032708,4.0,4.0,2015-04-15,2017-02-07,2016-01-05,11430,QUEENS,Café/Coffee/Tea,1 JFK INTL AIRPORT BLVD,4,1,2,3.0,2.0,3,1.0,0.666666666667,399,664,0,"1 JFK INTL AIRPORT BLVD, NY",40.6397092,-73.7432206
50032780,8.0,3.0,2015-05-12,2016-06-09,2015-12-03,11430,QUEENS,Pizza,ONE JFK INTERNATIONAL AIRPORT,5,1,1,7.0,2.0,4,1.75,0.5,189,394,0,"ONE JFK INTERNATIONAL AIRPORT, NY",40.6455447,-73.7869581
50032825,11.0,11.0,2015-04-02,2016-06-23,2016-05-23,11226,BROOKLYN,Chicken,1604 NEWKIRK AVE,6,2,3,9.0,8.0,5,1.8,1.6,31,448,1,"1604 NEWKIRK AVE, NY",40.6358531,-73.9622142
50032827,7.0,2.0,2015-09-08,2016-05-24,2015-10-19,10023,MANHATTAN,American,20 W 72ND ST,3,2,1,5.0,1.0,2,2.5,0.5,218,259,1,"20 W 72ND ST, NY",40.7765601,-73.9774548
50032828,4.0,4.0,2015-06-03,2016-07-06,2016-05-31,11211,BROOKLYN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",155 S 4TH ST,3,1,1,3.0,3.0,2,1.5,1.5,36,399,0,"155 S 4TH ST, NY",40.7116734,-73.9618415
50032834,1.0,1.0,2015-05-07,2016-04-19,2015-05-07,11249,BROOKLYN,Café/Coffee/Tea,101 N 8TH ST,2,1,1,0.0,0.0,1,0.0,0.0,348,348,0,"101 N 8TH ST, NY",40.7198696,-73.9590806
50032836,45.0,20.0,2015-03-10,2017-02-14,2017-01-24,11354,QUEENS,Chinese,4028 MAIN ST,12,2,1,43.0,19.0,11,3.90909090909,1.72727272727,21,707,1,"4028 MAIN ST, NY",40.7587475,-73.8301547
50032842,5.0,4.0,2015-03-20,2016-05-23,2015-10-30,10004,MANHATTAN,"Juice, Smoothies, Fruit Salads",1 NEW YORK PLZ,5,1,1,4.0,3.0,4,1.0,0.75,206,430,0,"1 NEW YORK PLZ, NY",40.7020841,-74.0118801
50032843,6.0,5.0,2015-03-25,2017-03-15,2016-06-15,11209,BROOKLYN,Greek,8303 3RD AVE,4,1,2,5.0,3.0,3,1.66666666667,1.0,273,721,0,"8303 3RD AVE, NY",40.7286208,-73.9906003
50032844,7.0,6.0,2015-03-25,2016-11-30,2016-10-25,10003,MANHATTAN,Asian,188 2ND AVE,3,4,1,3.0,5.0,2,1.5,2.5,36,616,1,"188 2ND AVE, NY",40.7307728,-73.985825
50032851,14.0,8.0,2015-04-01,2017-04-08,2017-04-04,10002,MANHATTAN,French,302 BROOME ST,8,2,1,12.0,7.0,7,1.71428571429,1.0,4,738,1,"302 BROOME ST, NY",40.7189015,-73.9922141
50032852,15.0,7.0,2015-06-11,2016-11-15,2016-10-27,10065,MANHATTAN,American,1111 1ST AVE,6,2,1,13.0,6.0,5,2.6,1.2,19,523,1,"1111 1ST AVE, NY",,
50032853,26.0,7.0,2015-03-25,2017-04-06,2017-02-16,11223,BROOKLYN,American,171 AVENUE U,9,2,1,24.0,6.0,8,3.0,0.75,49,743,1,"171 AVENUE U, NY",40.5966364,-73.9779658
50032855,4.0,5.0,2015-10-31,2016-07-20,2016-01-22,11221,BROOKLYN,American,376 MARCUS GARVEY BLVD,3,1,1,3.0,4.0,2,1.5,2.0,180,263,0,"376 MARCUS GARVEY BLVD, NY",40.684286,-73.9384716
50032861,2.0,3.0,2015-04-15,2016-05-10,2015-04-15,10023,MANHATTAN,Café/Coffee/Tea,128 W 72ND ST,2,1,1,1.0,2.0,1,1.0,2.0,391,391,0,"128 W 72ND ST, NY",40.7776253,-73.9800278
50032862,8.0,7.0,2015-06-15,2017-02-16,2017-01-23,11210,BROOKLYN,Caribbean,2093 NOSTRAND AVE,5,1,1,7.0,6.0,4,1.75,1.5,24,612,0,"2093 NOSTRAND AVE, NY",40.6345039,-73.9475887
50032865,5.0,4.0,2015-06-24,2016-05-12,2015-07-20,10465,BRONX,American,500 HUTCHINSON RIVER PKWY,3,1,1,4.0,3.0,2,2.0,1.5,297,323,0,"500 HUTCHINSON RIVER PKWY, NY",40.8109229,-73.8336169
50032872,8.0,6.0,2015-06-02,2016-10-26,2016-09-27,11207,BROOKLYN,Indian,1695 BROADWAY,5,1,2,7.0,4.0,4,1.75,1.0,29,512,0,"1695 BROADWAY, NY",40.7636829,-73.982942
50032873,12.0,4.0,2015-05-21,2016-09-08,2016-03-22,10469,BRONX,Caribbean,3447 BAYCHESTER AVE,5,1,1,11.0,3.0,4,2.75,0.75,170,476,0,"3447 BAYCHESTER AVE, NY",40.8801547,-73.8381165
50032874,3.0,3.0,2015-06-17,2016-05-06,2015-06-17,11434,QUEENS,Other,14594 GUY R BREWER BLVD,2,1,2,2.0,1.0,1,2.0,1.0,324,324,0,"14594 GUY R BREWER BLVD, NY",40.6633609,-73.7686077
50032878,4.0,8.0,2015-04-07,2017-02-03,2016-06-03,10003,MANHATTAN,Asian,5 SAINT MARKS PL,3,1,2,3.0,6.0,2,1.5,3.0,245,668,0,"5 SAINT MARKS PL, NY",40.7295118,-73.9892642
50032885,1.0,2.0,2015-03-24,2016-03-24,2015-03-24,10001,MANHATTAN,Sandwiches/Salads/Mixed Buffet,39 W 31ST ST,2,1,1,0.0,1.0,1,0.0,1.0,366,366,0,"39 W 31ST ST, NY",40.7474381,-73.98765
50032887,6.0,2.0,2015-06-24,2017-02-06,2015-12-24,10036,MANHATTAN,Mexican,526 W 47TH ST,4,1,1,5.0,1.0,3,1.66666666667,0.333333333333,410,593,0,"526 W 47TH ST, NY",40.7631507,-73.9944401
50032889,2.0,3.0,2015-03-25,2016-03-29,2015-03-25,10458,BRONX,Chinese,234 E 194TH ST,2,1,1,1.0,2.0,1,1.0,2.0,370,370,0,"234 E 194TH ST, NY",40.8652899,-73.8932827
50032893,9.0,3.0,2015-04-01,2016-09-28,2016-01-06,11104,QUEENS,Pizza,4706 GREENPOINT AVE,5,2,1,7.0,2.0,4,1.75,0.5,266,546,1,"4706 GREENPOINT AVE, NY",40.7423683,-73.9176177
50033001,9.0,11.0,2015-06-18,2017-02-24,2016-08-25,11223,BROOKLYN,Eastern European,2006 CONEY ISLAND AVE,5,4,4,5.0,7.0,4,1.25,1.75,183,617,1,"2006 CONEY ISLAND AVE, NY",40.608311,-73.9623563
50033079,6.0,6.0,2015-03-26,2016-07-08,2015-11-18,10468,BRONX,American,25A-27 EAST BEDFORD PARK BLVD,5,1,1,5.0,5.0,4,1.25,1.25,233,470,0,"25A-27 EAST BEDFORD PARK BLVD, NY",40.8731161,-73.8886487
50033097,5.0,6.0,2015-04-17,2016-11-02,2016-05-27,10036,MANHATTAN,American,45 WEST 44 STREET,4,1,1,4.0,5.0,3,1.33333333333,1.66666666667,159,565,0,"45 WEST 44 STREET, NY",40.7557842,-73.9817648
50033193,2.0,2.0,2015-04-23,2016-04-20,2015-04-23,11371,QUEENS,American,NKA LAGUARDIA AIRPORT,2,1,1,1.0,1.0,1,1.0,1.0,363,363,0,"NKA LAGUARDIA AIRPORT, NY",40.7769271,-73.8739659
50033207,16.0,8.0,2015-04-08,2016-12-15,2016-11-01,11214,BROOKLYN,Turkish,2202 86TH ST,5,1,1,15.0,7.0,4,3.75,1.75,44,617,0,"2202 86TH ST, NY",40.6015988,-73.9938539
50033210,2.0,2.0,2015-04-23,2016-04-21,2015-04-23,11371,QUEENS,Seafood,NKA LAGUARDIA TERMINAL C,2,1,1,1.0,1.0,1,1.0,1.0,364,364,0,"NKA LAGUARDIA TERMINAL C, NY",40.7769271,-73.8739659
50033211,1.0,1.0,2015-04-23,2016-04-20,2015-04-23,11371,QUEENS,American,NKA LAGUARDIA AIRPORT TERMINAL C,2,1,1,0.0,0.0,1,0.0,0.0,363,363,0,"NKA LAGUARDIA AIRPORT TERMINAL C, NY",,
50033271,3.0,4.0,2015-04-17,2016-04-15,2015-04-29,10014,MANHATTAN,Spanish,22 LITTLE WEST 12TH ST,3,1,1,2.0,3.0,2,1.0,1.5,352,364,0,"22 LITTLE WEST 12TH ST, NY",40.7403498,-74.0071141
50033351,3.0,6.0,2015-03-20,2016-10-05,2015-09-30,10454,BRONX,Chinese,262-66 ALEXANDER AVE,4,1,1,2.0,5.0,3,0.666666666667,1.66666666667,371,565,0,"262-66 ALEXANDER AVE, NY",40.55684,-74.179458
50033575,2.0,2.0,2015-05-29,2016-04-29,2015-05-29,10017,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",89 E 42 ST,2,2,1,0.0,1.0,1,0.0,1.0,336,336,1,"89 E 42 ST, NY",40.7524961,-73.9773022
50033707,3.0,1.0,2015-08-13,2016-09-20,2015-08-13,10018,MANHATTAN,Irish,228 W 39TH ST,2,2,1,1.0,0.0,1,1.0,0.0,404,404,1,"228 W 39TH ST, NY",40.7544,-73.9895415
50033708,4.0,6.0,2015-03-25,2016-11-15,2016-10-04,11211,BROOKLYN,Japanese,205 GRAND ST,6,1,1,3.0,5.0,5,0.6,1.0,42,601,0,"205 GRAND ST, NY",40.718801,-73.996449
50033715,1.0,2.0,2015-05-15,2016-04-25,2015-05-15,10014,MANHATTAN,Bakery,137 7TH AVE S,2,1,1,0.0,1.0,1,0.0,1.0,346,346,0,"137 7TH AVE S, NY",40.7348168,-74.0018989
50033724,1.0,3.0,2015-06-05,2016-05-09,2015-06-05,10457,BRONX,American,711 E TREMONT AVE,2,1,1,0.0,2.0,1,0.0,2.0,339,339,0,"711 E TREMONT AVE, NY",40.8454039,-73.8905806
50033725,2.0,3.0,2015-04-28,2016-04-07,2015-04-28,11215,BROOKLYN,American,486 5TH AVE,2,1,2,1.0,1.0,1,1.0,1.0,345,345,0,"486 5TH AVE, NY",40.7526261,-73.9815158
50034726,3.0,4.0,2015-05-12,2017-02-23,2016-02-11,11430,QUEENS,Café/Coffee/Tea,NKA JFK INTERNATIONAL AIRPORT,4,1,1,2.0,3.0,3,0.666666666667,1.0,378,653,0,"NKA JFK INTERNATIONAL AIRPORT, NY",40.6413111,-73.7781391
50034739,15.0,5.0,2015-07-08,2016-06-20,2016-05-23,10025,MANHATTAN,American,W105 HUDSON BEACH,6,2,1,13.0,4.0,5,2.6,0.8,28,348,1,"W105 HUDSON BEACH, NY",40.7728287,-73.9909292
50034827,2.0,2.0,2015-05-06,2016-05-04,2015-05-06,10011,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)","NKA HIGHLINE PARK, WEST 15TH ST",2,1,2,1.0,0.0,1,1.0,0.0,364,364,0,"NKA HIGHLINE PARK, WEST 15TH ST, NY",,
50034953,6.0,2.0,2015-07-07,2017-02-16,2016-08-25,10458,BRONX,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",583 EAST 187 STREET,4,2,1,4.0,1.0,3,1.33333333333,0.333333333333,175,590,1,"583 EAST 187 STREET, NY",40.8559565,-73.8880444
50035080,1.0,1.0,2015-05-06,2016-05-04,2015-05-06,10011,MANHATTAN,Other,,2,1,1,0.0,0.0,1,0.0,0.0,364,364,0,"nan, NY",40.8205487,-73.9366757
50035277,1.0,4.0,2015-04-22,2016-04-07,2015-04-22,11430,QUEENS,American,TERMINAL 4 JFK INTERNATIONAL AIRPORT,2,1,2,0.0,2.0,1,0.0,2.0,351,351,0,"TERMINAL 4 JFK INTERNATIONAL AIRPORT, NY",40.6436309,-73.7821084
50035292,13.0,3.0,2015-07-29,2016-10-20,2016-09-21,11430,QUEENS,American,NKA JFK INTL AIRPORT 58H,6,2,1,11.0,2.0,5,2.2,0.4,29,449,1,"NKA JFK INTL AIRPORT 58H, NY",,
50035373,10.0,5.0,2015-07-16,2017-03-23,2016-02-03,11101,QUEENS,Armenian,29-21 41 AVE,4,5,1,5.0,4.0,3,1.66666666667,1.33333333333,414,616,1,"29-21 41 AVE, NY",40.7502177,-73.9368844
50035390,2.0,3.0,2015-08-11,2016-08-10,2015-08-11,10306,STATEN ISLAND,Mexican,32 NEW DORP PLZ S,2,1,1,1.0,2.0,1,1.0,2.0,365,365,0,"32 NEW DORP PLZ S, NY",40.5737707,-74.1163037
50035523,2.0,2.0,2015-07-14,2016-08-24,2015-07-14,11430,QUEENS,American,NKA JOHN F. KENNEDY INTERNATIONAL AIRPORT,2,1,1,1.0,1.0,1,1.0,1.0,407,407,0,"NKA JOHN F. KENNEDY INTERNATIONAL AIRPORT, NY",40.6413111,-73.7781391
50035531,1.0,1.0,2015-06-05,2016-05-26,2015-06-05,11430,QUEENS,Donuts,1 JFK INTERNATIONAL AIRPORT,2,1,1,0.0,0.0,1,0.0,0.0,356,356,0,"1 JFK INTERNATIONAL AIRPORT, NY",40.6455447,-73.7869581
50035778,4.0,1.0,2015-08-06,2016-08-16,2015-08-06,10002,MANHATTAN,Asian,34 ELDRIDGE ST,2,2,1,2.0,0.0,1,2.0,0.0,376,376,1,"34 ELDRIDGE ST, NY",40.7155958,-73.9930798
50036052,5.0,3.0,2015-07-30,2016-10-24,2016-09-20,11377,QUEENS,Peruvian,6316 BROADWAY,3,2,1,3.0,2.0,2,1.5,1.0,34,452,1,"6316 BROADWAY, NY",40.7495777,-73.8987629
50036053,3.0,1.0,2015-08-27,2016-09-20,2015-08-27,11368,QUEENS,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",10840 CORONA AVE,2,1,1,2.0,0.0,1,2.0,0.0,390,390,0,"10840 CORONA AVE, NY",40.7423291,-73.8542091
50036056,4.0,4.0,2015-08-19,2016-10-20,2016-09-09,11368,QUEENS,Mexican,3781 103RD ST,3,1,1,3.0,3.0,2,1.5,1.5,41,428,0,"3781 103RD ST, NY",40.7511514,-73.8631375
50036069,5.0,2.0,2015-06-16,2016-12-13,2016-06-09,10034,MANHATTAN,Chinese,3864 10TH AVE,4,1,1,4.0,1.0,3,1.33333333333,0.333333333333,187,546,0,"3864 10TH AVE, NY",40.8642219,-73.9194346
50036072,7.0,6.0,2016-02-11,2016-12-28,2016-10-08,10033,MANHATTAN,"Latin (Cuban, Dominican, Puerto Rican, South & Central American)",1351 SAINT NICHOLAS AVE,4,1,2,6.0,4.0,3,2.0,1.33333333333,81,321,0,"1351 SAINT NICHOLAS AVE, NY",40.8471741,-73.9356007
50036074,3.0,1.0,2015-11-04,2016-07-06,2015-11-17,11211,BROOKLYN,Café/Coffee/Tea,233 S 1ST ST,3,1,1,2.0,0.0,2,1.0,0.0,232,245,0,"233 S 1ST ST, NY",40.7127929,-73.9584076
50036082,2.0,3.0,2015-08-04,2016-08-12,2015-08-04,11417,QUEENS,Pizza,9422 LIBERTY AVE,2,1,2,1.0,1.0,1,1.0,1.0,374,374,0,"9422 LIBERTY AVE, NY",40.680184,-73.8440168
50036088,9.0,6.0,2015-12-14,2017-02-01,2016-06-28,11238,BROOKLYN,American,293 GRAND AVE,5,1,3,8.0,3.0,4,2.0,0.75,218,415,0,"293 GRAND AVE, NY",40.687523,-73.962323
50036094,10.0,5.0,2015-07-30,2016-12-09,2016-06-22,10028,MANHATTAN,Continental,1200 LEXINGTON AVE,5,2,1,8.0,4.0,4,2.0,1.0,170,498,1,"1200 LEXINGTON AVE, NY",40.7766333,-73.9579528
50036110,4.0,6.0,2015-07-30,2016-03-22,2015-08-13,11377,QUEENS,American,5921 ROOSEVELT AVE,3,1,2,3.0,4.0,2,1.5,2.0,222,236,0,"5921 ROOSEVELT AVE, NY",40.7455868,-73.9045683
50036114,5.0,6.0,2015-07-22,2017-04-10,2016-09-14,10013,MANHATTAN,American,59 GRAND ST,4,2,3,3.0,3.0,3,1.0,1.0,208,628,1,"59 GRAND ST, NY",40.7220556,-74.0035837
50036116,5.0,5.0,2015-08-13,2016-07-28,2015-09-17,11209,BROOKLYN,Turkish,7216 5TH AVE,4,1,3,4.0,2.0,3,1.33333333333,0.666666666667,315,350,0,"7216 5TH AVE, NY",40.7644711,-73.9728946
50036122,1.0,1.0,2015-06-18,2016-06-02,2015-06-18,11221,BROOKLYN,Chicken,306 MARCUS GARVEY BLVD,2,1,1,0.0,0.0,1,0.0,0.0,350,350,0,"306 MARCUS GARVEY BLVD, NY",40.686928,-73.939069
50036123,11.0,5.0,2015-09-01,2016-12-01,2016-10-12,10025,MANHATTAN,Hamburgers,2665 BROADWAY,3,5,3,6.0,2.0,2,3.0,1.0,50,457,1,"2665 BROADWAY, NY",40.7982158,-73.9695369
50036126,8.0,7.0,2015-06-25,2016-12-03,2016-11-07,11223,BROOKLYN,Chicken,2837 86TH ST,5,1,1,7.0,6.0,4,1.75,1.5,26,527,0,"2837 86TH ST, NY",40.5925318,-73.977918
50036129,9.0,4.0,2015-06-05,2017-04-05,2016-07-28,10012,MANHATTAN,American,60 THOMPSON ST,5,3,2,6.0,2.0,4,1.5,0.5,251,670,1,"60 THOMPSON ST, NY",40.7239619,-74.0031077
50036141,22.0,10.0,2015-06-25,2017-04-04,2017-03-01,11220,BROOKLYN,Bakery,5902 7TH AVE,8,3,1,19.0,9.0,7,2.71428571429,1.28571428571,34,649,1,"5902 7TH AVE, NY",40.637445,-74.011476
50036146,4.0,3.0,2015-10-08,2017-01-19,2016-09-27,10012,MANHATTAN,Japanese,138 W HOUSTON ST,4,2,1,2.0,2.0,3,0.666666666667,0.666666666667,114,469,1,"138 W HOUSTON ST, NY",40.7280492,-74.0015976
50036153,12.0,3.0,2015-06-18,2017-01-03,2016-12-14,11354,QUEENS,Korean,14944 NORTHERN BLVD,5,2,1,10.0,2.0,4,2.5,0.5,20,565,1,"14944 NORTHERN BLVD, NY",40.7651619,-73.8155032
50036174,9.0,7.0,2015-08-13,2017-03-13,2016-02-09,11237,BROOKLYN,Café/Coffee/Tea,164 WILSON AVE,5,2,2,7.0,5.0,4,1.75,1.25,398,578,1,"164 WILSON AVE, NY",40.699778,-73.924628
50036175,9.0,7.0,2015-08-27,2017-01-05,2016-11-04,11208,BROOKLYN,Spanish,551 RIDGEWOOD AVE,6,1,1,8.0,6.0,5,1.6,1.2,62,497,0,"551 RIDGEWOOD AVE, NY",40.6865135,-73.8687868
50036177,4.0,4.0,2016-04-29,2017-02-09,2016-06-29,10038,MANHATTAN,Café/Coffee/Tea,65 NASSAU ST,3,1,1,3.0,3.0,2,1.5,1.5,225,286,0,"65 NASSAU ST, NY",40.7094986,-74.0086743
50036191,1.0,3.0,2015-07-21,2016-09-13,2015-07-21,10036,MANHATTAN,French,37 W 42ND ST,2,1,2,0.0,1.0,1,0.0,1.0,420,420,0,"37 W 42ND ST, NY",40.7539207,-73.9819172
50036198,4.0,6.0,2015-07-30,2017-03-07,2016-08-01,10040,MANHATTAN,American,1550 SAINT NICHOLAS AVE,4,1,2,3.0,4.0,3,1.0,1.33333333333,218,586,0,"1550 SAINT NICHOLAS AVE, NY",40.8534095,-73.9307535
50036199,3.0,2.0,2015-06-02,2016-04-23,2015-06-02,10013,MANHATTAN,American,9 CROSBY ST,2,2,2,1.0,0.0,1,1.0,0.0,326,326,1,"9 CROSBY ST, NY",40.7198301,-74.0000708
50036202,1.0,2.0,2015-07-21,2016-08-02,2015-07-21,11385,QUEENS,Café/Coffee/Tea,6553 MYRTLE AVE,2,1,1,0.0,1.0,1,0.0,1.0,378,378,0,"6553 MYRTLE AVE, NY",40.7014572,-73.8888083
50036210,9.0,4.0,2015-09-08,2016-11-25,2016-10-27,11419,QUEENS,Caribbean,127-08 LIBERTY AVE,6,2,1,7.0,3.0,5,1.4,0.6,29,444,1,"127-08 LIBERTY AVE, NY",40.6885952,-73.8174825
50036222,5.0,6.0,2015-10-07,2017-01-28,2016-10-18,11102,QUEENS,American,1801 26TH RD,3,1,2,4.0,4.0,2,2.0,2.0,102,479,0,"1801 26TH RD, NY",40.7732739,-73.9272521
50036225,1.0,2.0,2015-07-09,2016-10-07,2015-07-09,10016,MANHATTAN,Japanese,124 E 28TH ST,2,1,1,0.0,1.0,1,0.0,1.0,456,456,0,"124 E 28TH ST, NY",40.7427916,-73.9830641
50036241,2.0,3.0,2015-07-10,2016-08-30,2015-07-10,10029,MANHATTAN,Spanish,2026 2ND AVE,2,1,2,1.0,1.0,1,1.0,1.0,417,417,0,"2026 2ND AVE, NY",40.7893878,-73.9430154
50036244,3.0,2.0,2015-06-12,2016-02-05,2015-06-23,10469,BRONX,Caribbean,3007 EASTCHESTER RD,3,1,1,2.0,1.0,2,1.0,0.5,227,238,0,"3007 EASTCHESTER RD, NY",40.8696901,-73.8427992
50036253,2.0,4.0,2015-09-02,2016-12-15,2016-10-22,10462,BRONX,Indian,1445 OLMSTEAD AVE,3,1,1,1.0,3.0,2,0.5,1.5,54,470,0,"1445 OLMSTEAD AVE, NY",40.8356997,-73.8551958
50036254,1.0,3.0,2015-09-11,2016-09-19,2015-09-11,10036,MANHATTAN,Café/Coffee/Tea,620 W 42ND ST,2,1,2,0.0,1.0,1,0.0,1.0,374,374,0,"620 W 42ND ST, NY",40.7605599,-73.9990525
50036272,10.0,2.0,2015-07-23,2016-12-14,2016-04-20,11235,BROOKLYN,Chinese,271 NEPTUNE AVE,5,1,1,9.0,1.0,4,2.25,0.25,238,510,0,"271 NEPTUNE AVE, NY",40.5814466,-73.9633945
50036298,2.0,3.0,2015-08-11,2016-08-12,2015-08-11,11201,BROOKLYN,American,524 FULTON ST,2,2,3,0.0,0.0,1,0.0,0.0,367,367,1,"524 FULTON ST, NY",40.7126162,-74.013288
50036304,5.0,11.0,2015-06-24,2016-09-09,2016-03-24,10018,MANHATTAN,Mediterranean,469 7TH AVE,5,1,3,4.0,8.0,4,1.0,2.0,169,443,0,"469 7TH AVE, NY",40.7519226,-73.9894887
50036313,2.0,1.0,2015-11-12,2016-11-14,2015-11-12,10016,MANHATTAN,American,367 3RD AVE,2,1,1,1.0,0.0,1,1.0,0.0,368,368,0,"367 3RD AVE, NY",40.740985,-73.981317
50036317,5.0,4.0,2015-08-20,2017-04-06,2016-02-18,11372,QUEENS,American,3460 JUNCTION BLVD,4,1,1,4.0,3.0,3,1.33333333333,1.0,413,595,0,"3460 JUNCTION BLVD, NY",40.7534696,-73.8721827
50036332,7.0,3.0,2015-06-05,2016-06-21,2016-05-19,10044,MANHATTAN,Pizza/Italian,455 MAIN ST,4,2,1,5.0,2.0,3,1.66666666667,0.666666666667,33,382,1,"455 MAIN ST, NY",40.7592235,-73.9526052
50036333,4.0,4.0,2015-05-28,2016-11-23,2016-06-15,11435,QUEENS,Chinese,13861 QUEENS BLVD,4,1,1,3.0,3.0,3,1.0,1.0,161,545,0,"13861 QUEENS BLVD, NY",40.7074838,-73.817127
50036334,2.0,2.0,2015-10-20,2016-11-21,2015-10-20,10022,MANHATTAN,"Juice, Smoothies, Fruit Salads",599 LEXINGTON AVE,2,1,2,1.0,0.0,1,1.0,0.0,398,398,0,"599 LEXINGTON AVE, NY",40.757962,-73.9708356
50036335,1.0,2.0,2015-09-16,2016-09-23,2015-09-16,10038,MANHATTAN,"Juice, Smoothies, Fruit Salads",101 MAIDEN LN,2,1,2,0.0,0.0,1,0.0,0.0,373,373,0,"101 MAIDEN LN, NY",40.7070495,-74.0067067
50036340,5.0,2.0,2015-08-03,2016-07-21,2015-08-24,11233,BROOKLYN,Chinese,1645 SAINT JOHNS PL,3,1,1,4.0,1.0,2,2.0,0.5,332,353,0,"1645 SAINT JOHNS PL, NY",40.6703678,-73.9226765
50036352,3.0,1.0,2015-06-12,2016-06-01,2015-06-12,10039,MANHATTAN,American,2509 AC POWELL BLVD,2,2,1,1.0,0.0,1,1.0,0.0,355,355,1,"2509 AC POWELL BLVD, NY",40.8218547,-73.9384556
50036358,12.0,8.0,2015-05-27,2017-03-17,2016-09-07,11368,QUEENS,Spanish,3912 103RD ST,7,2,1,10.0,7.0,6,1.66666666667,1.16666666667,191,660,1,"3912 103RD ST, NY",40.7502215,-73.8630578
50036360,3.0,4.0,2015-07-21,2016-12-13,2016-09-06,10013,MANHATTAN,American,508 GREENWICH ST,3,2,1,1.0,3.0,2,0.5,1.5,98,511,1,"508 GREENWICH ST, NY",40.7257239,-74.0094023
50036370,19.0,10.0,2015-10-27,2017-02-13,2017-01-24,10012,MANHATTAN,"Ice Cream, Gelato, Yogurt, Ices",192 BLEECKER ST,7,2,2,17.0,8.0,6,2.83333333333,1.33333333333,20,475,1,"192 BLEECKER ST, NY",40.729137,-74.0015902
50036372,5.0,2.0,2015-11-02,2016-08-26,2016-07-21,11213,BROOKLYN,Sandwiches,273 UTICA AVE,4,2,2,3.0,0.0,3,1.0,0.0,36,298,1,"273 UTICA AVE, NY",40.6692988,-73.9308964
50036378,5.0,2.0,2015-12-08,2016-12-03,2016-10-12,10002,MANHATTAN,American,40 MARKET ST,4,1,1,4.0,1.0,3,1.33333333333,0.333333333333,52,361,0,"40 MARKET ST, NY",40.71244,-73.994113
50036379,6.0,2.0,2015-08-20,2016-09-29,2016-09-06,11101,QUEENS,Thai,2501 40TH AVE,3,1,1,5.0,1.0,2,2.5,0.5,23,406,0,"2501 40TH AVE, NY",40.7535228,-73.9376867
50036399,7.0,2.0,2015-06-22,2016-12-13,2016-11-17,11220,BROOKLYN,"Juice, Smoothies, Fruit Salads",5718 5TH AVE,5,1,1,6.0,1.0,4,1.5,0.25,26,540,0,"5718 5TH AVE, NY",40.778016,-73.962986
50036400,8.0,4.0,2015-06-23,2016-08-15,2016-03-02,10462,BRONX,American,2365 WESTCHESTER AVE,5,2,2,6.0,2.0,4,1.5,0.5,166,419,1,"2365 WESTCHESTER AVE, NY",40.836758,-73.8471216
50036406,5.0,6.0,2015-06-17,2017-02-02,2017-01-09,10462,BRONX,Chicken,2168 WESTCHESTER AVE,5,1,1,4.0,5.0,4,1.0,1.25,24,596,0,"2168 WESTCHESTER AVE, NY",40.8339603,-73.8520013
50036413,2.0,2.0,2015-07-01,2016-07-11,2015-07-01,10009,MANHATTAN,American,16 1ST AVE,2,1,2,1.0,0.0,1,1.0,0.0,376,376,0,"16 1ST AVE, NY",40.7234076,-73.987991
50036440,9.0,4.0,2015-07-09,2016-09-29,2016-03-09,11372,QUEENS,Mexican,9406 ROOSEVELT AVE,5,2,1,7.0,3.0,4,1.75,0.75,204,448,1,"9406 ROOSEVELT AVE, NY",40.7487054,-73.8720963
